Date,AGHOL.IS,AKBNK.IS,ALARK.IS,BIOEN.IS,EUPWR.IS,FROTO.IS,KONTR.IS,KUTPO.IS,PETKM.IS,SISE.IS,TUPRS.IS
2021-07-13,22.504615783691406,4.60302209854126,8.943615913391113,,,153.50003051757812,11.970714569091797,53.95000076293945,5.239999771118164,7.403707981109619,12.474234580993652
2021-07-14,23.071630477905273,4.646944046020508,9.181583404541016,,,159.59274291992188,12.746683120727539,54.20000076293945,5.320000171661377,7.4527387619018555,12.606940269470215
2021-07-16,23.67774772644043,4.60302209854126,9.181583404541016,,,156.2281036376953,12.339773178100586,54.5,5.340000152587891,7.393901348114014,12.573763847351074
2021-07-19,23.364912033081055,4.5327467918396,9.181583404541016,,,154.50030517578125,12.282995223999023,54.349998474121094,5.300000190734863,7.305644989013672,12.447693824768066
2021-07-26,23.345361709594727,4.506393909454346,9.221244812011719,,,153.86376953125,11.895009994506836,52.25,5.420000076293945,7.315451622009277,12.215460777282715
2021-07-27,24.04924201965332,4.5151777267456055,9.379889488220215,,,153.9547119140625,12.008567810058594,50.5,5.579999923706055,7.344870090484619,12.25527286529541
2021-07-28,23.208494186401367,4.480040550231934,9.369974136352539,,,153.2272186279297,11.895009994506836,48.5,5.619999885559082,7.325257778167725,12.195554733276367
2021-07-29,23.169391632080078,4.576668739318848,9.488957405090332,,,155.40968322753906,11.904475212097168,48.560001373291016,5.679999828338623,7.511576175689697,12.487505912780762
2021-07-30,22.895660400390625,4.620591163635254,9.350144386291504,,,157.13748168945312,11.658435821533203,47.540000915527344,5.670000076293945,7.442932605743408,12.447693824768066
2021-08-02,23.110734939575195,4.655728816986084,9.558365821838379,,,158.3196563720703,11.667899131774902,48.70000076293945,5.71999979019165,7.570413589477539,12.679926872253418
2021-08-03,23.012971878051758,4.699650287628174,9.667433738708496,,,159.31993103027344,11.620583534240723,51.25,5.639999866485596,7.639057159423828,12.620210647583008
2021-08-04,22.700138092041016,4.761141300201416,9.568280220031738,,,158.4105682373047,11.620583534240723,51.650001525878906,5.710000038146973,7.648863792419434,12.547222137451172
2021-08-05,22.524168014526367,4.848985195159912,9.647603034973145,,,164.04859924316406,11.450248718261719,51.849998474121094,5.739999771118164,7.717507362365723,12.971877098083496
2021-08-06,22.524168014526367,4.769925117492676,9.647603034973145,,,161.22958374023438,11.251526832580566,52.150001525878906,5.760000228881836,7.8449883460998535,13.024959564208984
2021-08-09,22.85655403137207,4.75235652923584,9.806248664855957,,,157.77401733398438,11.60165786743164,52.95000076293945,5.860000133514404,8.021500587463379,13.01832389831543
2021-08-10,22.81744956970215,4.822631359100342,9.796333312988281,,,158.5924530029297,11.355619430541992,53.599998474121094,5.869999885559082,8.227432250976562,13.224016189575195
2021-08-11,22.113571166992188,4.70843505859375,9.528618812561035,,,156.04624938964844,11.317766189575195,55.650001525878906,5.769999980926514,8.178400039672852,12.805996894836426
2021-08-12,22.797897338867188,4.822631359100342,9.806248664855957,,,162.5936279296875,11.100118637084961,57.29999923706055,5.940000057220459,8.256850242614746,13.044865608215332
2021-08-13,23.345361709594727,4.813847541809082,9.717010498046875,,,164.86703491210938,11.251526832580566,58.04999923706055,5.980000019073486,8.521617889404297,13.350085258483887
2021-08-16,23.188940048217773,4.954397678375244,9.717010498046875,,,161.5023956298828,11.497564315795898,59.150001525878906,6.019999980926514,8.472587585449219,13.350085258483887
2021-08-17,23.345361709594727,4.980751037597656,9.84591007232666,,,162.41175842285156,11.232600212097168,59.54999923706055,6.090000152587891,8.560843467712402,13.628765106201172
2021-08-18,24.244762420654297,4.936829090118408,9.717010498046875,,,157.59214782714844,11.119043350219727,55.349998474121094,5.960000038146973,8.502006530761719,13.496061325073242
2021-08-19,24.71401596069336,4.89290714263916,9.290651321411133,,,155.40968322753906,10.873005867004395,56.0,5.960000038146973,8.521617889404297,13.323545455932617
